"","time","state","county","NAME","SAEMHI_PT","SAEPOVRTALL_PT"
"496",2007-01-01,"01","053","Escambia County",34615,22.4
"497",2007-01-01,"01","055","Etowah County",35420,17.4
"498",2007-01-01,"01","057","Fayette County",35957,17.2
"499",2007-01-01,"01","059","Franklin County",30765,20.1
"500",2007-01-01,"01","061","Geneva County",33734,19.5
"501",2007-01-01,"01","063","Greene County",25137,31.3
"502",2007-01-01,"01","065","Hale County",31481,24
"503",2007-01-01,"01","067","Henry County",35076,17.9
"504",2007-01-01,"01","069","Houston County",40461,15.7
"505",2007-01-01,"01","071","Jackson County",36178,17.6
"506",2007-01-01,"01","073","Jefferson County",44908,15.1
"507",2007-01-01,"01","075","Lamar County",32893,18.5
"508",2007-01-01,"01","077","Lauderdale County",37981,18.1
"509",2007-01-01,"01","079","Lawrence County",39248,15
"510",2007-01-01,"01","081","Lee County",39719,17.3
"511",2007-01-01,"01","083","Limestone County",46753,12.6
"512",2007-01-01,"01","085","Lowndes County",28530,30
"513",2007-01-01,"01","087","Macon County",27011,29.6
"514",2007-01-01,"01","089","Madison County",52870,11.3
"515",2007-01-01,"01","091","Marengo County",32747,20
"516",2007-01-01,"01","093","Marion County",32752,19.7
"517",2007-01-01,"01","095","Marshall County",36931,19.6
"518",2007-01-01,"01","097","Mobile County",37575,20.8
"519",2007-01-01,"01","099","Monroe County",32367,23.6
"520",2007-01-01,"01","101","Montgomery County",41199,18.1
"521",2007-01-01,"01","103","Morgan County",43619,14.2
"522",2007-01-01,"01","105","Perry County",24132,32.7
"523",2007-01-01,"01","107","Pickens County",31497,22.2
"524",2007-01-01,"01","109","Pike County",25817,27
"525",2007-01-01,"01","111","Randolph County",34352,20.9
"526",2007-01-01,"01","113","Russell County",33546,21.2
"527",2007-01-01,"01","115","St. Clair County",50046,11.6
"528",2007-01-01,"01","117","Shelby County",67031,6.9
"529",2007-01-01,"01","119","Sumter County",23439,35
"530",2007-01-01,"01","121","Talladega County",38644,18
"531",2007-01-01,"01","123","Tallapoosa County",35801,17.1
"532",2007-01-01,"01","125","Tuscaloosa County",41543,18.6
"533",2007-01-01,"01","127","Walker County",35497,19.1
"534",2007-01-01,"01","129","Washington County",35810,18.7
"535",2007-01-01,"01","131","Wilcox County",21325,35.7
"536",2007-01-01,"01","133","Winston County",32986,16
"537",2008-01-01,"01","001","Autauga County",51622,10.7
"538",2008-01-01,"01","003","Baldwin County",51957,9.9
"539",2008-01-01,"01","005","Barbour County",30896,24.5
"540",2008-01-01,"01","007","Bibb County",41076,18.5
"541",2008-01-01,"01","009","Blount County",46086,13.1
"542",2008-01-01,"01","011","Bullock County",26980,33.6
"543",2008-01-01,"01","013","Butler County",31449,22.3
"544",2008-01-01,"01","015","Calhoun County",39997,17.6
"545",2008-01-01,"01","017","Chambers County",35614,18.7
"546",2008-01-01,"01","019","Cherokee County",38028,17.7
"547",2008-01-01,"01","021","Chilton County",40292,17.1
"548",2008-01-01,"01","023","Choctaw County",30728,22.9
"549",2008-01-01,"01","025","Clarke County",34101,20.6
"550",2008-01-01,"01","027","Clay County",33032,16.9
"551",2008-01-01,"01","029","Cleburne County",37742,14.8
"552",2008-01-01,"01","031","Coffee County",43145,15.2
"553",2008-01-01,"01","033","Colbert County",39947,12.7
"554",2008-01-01,"01","035","Conecuh County",27068,24.9
"555",2008-01-01,"01","037","Coosa County",36050,15.7
"556",2008-01-01,"01","039","Covington County",33773,18.9
"557",2008-01-01,"01","041","Crenshaw County",34402,18.9
"558",2008-01-01,"01","043","Cullman County",39276,14.8
"559",2008-01-01,"01","045","Dale County",42867,15
"560",2008-01-01,"01","047","Dallas County",27992,29.9
"561",2008-01-01,"01","049","DeKalb County",35377,18.7
"562",2008-01-01,"01","051","Elmore County",53296,11.4
"563",2008-01-01,"01","053","Escambia County",32009,24.1
"564",2008-01-01,"01","055","Etowah County",37264,16.7
"565",2008-01-01,"01","057","Fayette County",34092,19.8
"566",2008-01-01,"01","059","Franklin County",35248,19.5
"567",2008-01-01,"01","061","Geneva County",32027,17.8
"568",2008-01-01,"01","063","Greene County",26001,30.3
"569",2008-01-01,"01","065","Hale County",31091,26
"570",2008-01-01,"01","067","Henry County",36453,18.6
"571",2008-01-01,"01","069","Houston County",42523,15.1
"572",2008-01-01,"01","071","Jackson County",36597,16.9
"573",2008-01-01,"01","073","Jefferson County",46269,13.8
"574",2008-01-01,"01","075","Lamar County",32424,18.2
"575",2008-01-01,"01","077","Lauderdale County",38592,17
"576",2008-01-01,"01","079","Lawrence County",40655,15
"577",2008-01-01,"01","081","Lee County",41770,15.5
"578",2008-01-01,"01","083","Limestone County",46151,12.1
"579",2008-01-01,"01","085","Lowndes County",30225,25.4
"580",2008-01-01,"01","087","Macon County",27314,30.5
"581",2008-01-01,"01","089","Madison County",55324,11.3
"582",2008-01-01,"01","091","Marengo County",32381,22.6
"583",2008-01-01,"01","093","Marion County",31602,19.6
"584",2008-01-01,"01","095","Marshall County",36981,18
"585",2008-01-01,"01","097","Mobile County",40951,18.6
"586",2008-01-01,"01","099","Monroe County",34072,21.8
"587",2008-01-01,"01","101","Montgomery County",43297,17.6
"588",2008-01-01,"01","103","Morgan County",46284,12.5
"589",2008-01-01,"01","105","Perry County",26513,31.7
"590",2008-01-01,"01","107","Pickens County",31053,25.6
"591",2008-01-01,"01","109","Pike County",32284,22.5
"592",2008-01-01,"01","111","Randolph County",34185,17.3
"593",2008-01-01,"01","113","Russell County",28855,23.3
"594",2008-01-01,"01","115","St. Clair County",48804,12.6
"595",2008-01-01,"01","117","Shelby County",71785,5.8
"596",2008-01-01,"01","119","Sumter County",24221,32.9
"597",2008-01-01,"01","121","Talladega County",35487,18.7
"598",2008-01-01,"01","123","Tallapoosa County",35293,19.5
"599",2008-01-01,"01","125","Tuscaloosa County",43744,17.3
"600",2008-01-01,"01","127","Walker County",36221,17.4
"601",2008-01-01,"01","129","Washington County",37076,18.2
"602",2008-01-01,"01","131","Wilcox County",23090,30.2
"603",2008-01-01,"01","133","Winston County",32018,18.3
"604",2009-01-01,"01","001","Autauga County",53081,11.2
"605",2009-01-01,"01","003","Baldwin County",48637,13.3
"606",2009-01-01,"01","005","Barbour County",28802,32.8
"607",2009-01-01,"01","007","Bibb County",38294,18.1
"608",2009-01-01,"01","009","Blount County",41520,14.6
"609",2009-01-01,"01","011","Bullock County",24206,34.7
"610",2009-01-01,"01","013","Butler County",27794,29.4
"611",2009-01-01,"01","015","Calhoun County",37340,19
"612",2009-01-01,"01","017","Chambers County",30621,20.7
"613",2009-01-01,"01","019","Cherokee County",38024,18.4
"614",2009-01-01,"01","021","Chilton County",38916,18.7
"615",2009-01-01,"01","023","Choctaw County",31067,22.8
"616",2009-01-01,"01","025","Clarke County",32729,29.1
"617",2009-01-01,"01","027","Clay County",34831,19.2
"618",2009-01-01,"01","029","Cleburne County",37870,17
"619",2009-01-01,"01","031","Coffee County",43296,15.7
"620",2009-01-01,"01","033","Colbert County",37111,16
"621",2009-01-01,"01","035","Conecuh County",26882,27.5
"622",2009-01-01,"01","037","Coosa County",34795,16.7
"623",2009-01-01,"01","039","Covington County",32179,22.5
"624",2009-01-01,"01","041","Crenshaw County",31849,20.6
"625",2009-01-01,"01","043","Cullman County",37425,19.3
"626",2009-01-01,"01","045","Dale County",41279,16.2
"627",2009-01-01,"01","047","Dallas County",27088,35
"628",2009-01-01,"01","049","DeKalb County",33919,21.7
"629",2009-01-01,"01","051","Elmore County",50194,14.2
"630",2009-01-01,"01","053","Escambia County",31443,22
"631",2009-01-01,"01","055","Etowah County",38575,17.2
"632",2009-01-01,"01","057","Fayette County",34262,19.6
"633",2009-01-01,"01","059","Franklin County",32588,21.8
"634",2009-01-01,"01","061","Geneva County",31347,19.4
"635",2009-01-01,"01","063","Greene County",26131,28.4
"636",2009-01-01,"01","065","Hale County",30124,26.6
"637",2009-01-01,"01","067","Henry County",35215,18.7
"638",2009-01-01,"01","069","Houston County",38751,17.7
"639",2009-01-01,"01","071","Jackson County",35015,16.4
"640",2009-01-01,"01","073","Jefferson County",43312,16.5
"641",2009-01-01,"01","075","Lamar County",31226,18.2
"642",2009-01-01,"01","077","Lauderdale County",39096,14.5
"643",2009-01-01,"01","079","Lawrence County",36311,16.2
"644",2009-01-01,"01","081","Lee County",37836,20.7
"645",2009-01-01,"01","083","Limestone County",46610,13.5
"646",2009-01-01,"01","085","Lowndes County",28100,28.8
"647",2009-01-01,"01","087","Macon County",26328,38.6
"648",2009-01-01,"01","089","Madison County",57327,10.3
"649",2009-01-01,"01","091","Marengo County",31867,24.9
"650",2009-01-01,"01","093","Marion County",32317,21.2
"651",2009-01-01,"01","095","Marshall County",37506,19.1
"652",2009-01-01,"01","097","Mobile County",39828,18.7
"653",2009-01-01,"01","099","Monroe County",30920,23.4
"654",2009-01-01,"01","101","Montgomery County",41084,19.9
"655",2009-01-01,"01","103","Morgan County",40317,15.9
"656",2009-01-01,"01","105","Perry County",24351,31
"657",2009-01-01,"01","107","Pickens County",29677,28
"658",2009-01-01,"01","109","Pike County",31229,27.6
"659",2009-01-01,"01","111","Randolph County",33869,21.1
"660",2009-01-01,"01","113","Russell County",33537,19.9
"661",2009-01-01,"01","115","St. Clair County",45601,13.8
"662",2009-01-01,"01","117","Shelby County",65408,6.9
"663",2009-01-01,"01","119","Sumter County",22857,35.1
"664",2009-01-01,"01","121","Talladega County",37260,18.9
"665",2009-01-01,"01","123","Tallapoosa County",35702,17.8
"666",2009-01-01,"01","125","Tuscaloosa County",41842,19.9
"667",2009-01-01,"01","127","Walker County",36582,16
"668",2009-01-01,"01","129","Washington County",36946,19.3
"669",2009-01-01,"01","131","Wilcox County",22611,34.6
"670",2009-01-01,"01","133","Winston County",31062,24.9
"671",2010-01-01,"01","001","Autauga County",53049,11.9
"672",2010-01-01,"01","003","Baldwin County",47618,13.3
"673",2010-01-01,"01","005","Barbour County",33074,25.3
"674",2010-01-01,"01","007","Bibb County",35472,20.9
"675",2010-01-01,"01","009","Blount County",42906,16.5
"676",2010-01-01,"01","011","Bullock County",25969,31.1
"677",2010-01-01,"01","013","Butler County",29500,28.1
"678",2010-01-01,"01","015","Calhoun County",37916,23.5
"679",2010-01-01,"01","017","Chambers County",30061,28.5
"680",2010-01-01,"01","019","Cherokee County",34410,21.2
"681",2010-01-01,"01","021","Chilton County",38553,20.4
"682",2010-01-01,"01","023","Choctaw County",32003,20.7
"683",2010-01-01,"01","025","Clarke County",33739,24.9
"684",2010-01-01,"01","027","Clay County",33035,20.6
"685",2010-01-01,"01","029","Cleburne County",37566,17.8
"686",2010-01-01,"01","031","Coffee County",40779,20.1
"687",2010-01-01,"01","033","Colbert County",37455,19.2
"688",2010-01-01,"01","035","Conecuh County",27855,25.7
"689",2010-01-01,"01","037","Coosa County",33721,18.6
"690",2010-01-01,"01","039","Covington County",33484,20.9
"691",2010-01-01,"01","041","Crenshaw County",35577,20.3
"692",2010-01-01,"01","043","Cullman County",37948,19.2
"693",2010-01-01,"01","045","Dale County",41287,17.8
"694",2010-01-01,"01","047","Dallas County",26195,35.6
"695",2010-01-01,"01","049","DeKalb County",34822,20.8
"696",2010-01-01,"01","051","Elmore County",51013,12.5
"697",2010-01-01,"01","053","Escambia County",31365,26.1
"698",2010-01-01,"01","055","Etowah County",36088,19
"699",2010-01-01,"01","057","Fayette County",32643,27.3
"700",2010-01-01,"01","059","Franklin County",33649,21.6
"701",2010-01-01,"01","061","Geneva County",34418,20.3
"702",2010-01-01,"01","063","Greene County",27117,31
"703",2010-01-01,"01","065","Hale County",31790,24.8
"704",2010-01-01,"01","067","Henry County",37851,18.1
"705",2010-01-01,"01","069","Houston County",39290,17.9
"706",2010-01-01,"01","071","Jackson County",36158,19.9
"707",2010-01-01,"01","073","Jefferson County",41740,18.6
"708",2010-01-01,"01","075","Lamar County",32993,21.5
"709",2010-01-01,"01","077","Lauderdale County",39213,17.6
"710",2010-01-01,"01","079","Lawrence County",37365,18.1
"711",2010-01-01,"01","081","Lee County",40102,21.3
"712",2010-01-01,"01","083","Limestone County",49667,14.1
"713",2010-01-01,"01","085","Lowndes County",28754,30.7
"714",2010-01-01,"01","087","Macon County",27041,31.2
"715",2010-01-01,"01","089","Madison County",54633,12.7
"716",2010-01-01,"01","091","Marengo County",33085,23.6
"717",2010-01-01,"01","093","Marion County",32080,20.9
"718",2010-01-01,"01","095","Marshall County",38859,19.4
"719",2010-01-01,"01","097","Mobile County",39753,20.5
"720",2010-01-01,"01","099","Monroe County",31744,28.4
"721",2010-01-01,"01","101","Montgomery County",41556,21.3
"722",2010-01-01,"01","103","Morgan County",44859,14.1
"723",2010-01-01,"01","105","Perry County",24742,39.5
"724",2010-01-01,"01","107","Pickens County",31032,24.4
"725",2010-01-01,"01","109","Pike County",32771,30
"726",2010-01-01,"01","111","Randolph County",32584,24.8
"727",2010-01-01,"01","113","Russell County",32733,24.1
"728",2010-01-01,"01","115","St. Clair County",48296,13
"729",2010-01-01,"01","117","Shelby County",67135,9.8
"730",2010-01-01,"01","119","Sumter County",25586,31.3
"731",2010-01-01,"01","121","Talladega County",35646,22.7
"732",2010-01-01,"01","123","Tallapoosa County",34440,18.3
"733",2010-01-01,"01","125","Tuscaloosa County",43098,18
"734",2010-01-01,"01","127","Walker County",36044,23.2
"735",2010-01-01,"01","129","Washington County",37639,19.6
"736",2010-01-01,"01","131","Wilcox County",21611,39.6
"737",2010-01-01,"01","133","Winston County",32574,20.3
"738",2011-01-01,"01","001","Autauga County",48863,14.9
"739",2011-01-01,"01","003","Baldwin County",50144,13.4
"740",2011-01-01,"01","005","Barbour County",30117,29.5
"741",2011-01-01,"01","007","Bibb County",37347,22.2
"742",2011-01-01,"01","009","Blount County",41940,14.9
"743",2011-01-01,"01","011","Bullock County",26038,32.8
"744",2011-01-01,"01","013","Butler County",30489,24.1
"745",2011-01-01,"01","015","Calhoun County",39060,20.9
"746",2011-01-01,"01","017","Chambers County",33500,23.7
"747",2011-01-01,"01","019","Cherokee County",34738,23.8
"748",2011-01-01,"01","021","Chilton County",38833,18.3
"749",2011-01-01,"01","023","Choctaw County",32940,27.3
"750",2011-01-01,"01","025","Clarke County",32642,26.3
"751",2011-01-01,"01","027","Clay County",32454,18.7
"752",2011-01-01,"01","029","Cleburne County",39153,17.2
"753",2011-01-01,"01","031","Coffee County",42173,16.9
"754",2011-01-01,"01","033","Colbert County",37269,18.7
"755",2011-01-01,"01","035","Conecuh County",26914,27.9
"756",2011-01-01,"01","037","Coosa County",34391,25.5
"757",2011-01-01,"01","039","Covington County",32138,24.2
"758",2011-01-01,"01","041","Crenshaw County",34534,18.2
"759",2011-01-01,"01","043","Cullman County",39395,18.2
"760",2011-01-01,"01","045","Dale County",41568,18.8
"761",2011-01-01,"01","047","Dallas County",25859,35.7
"762",2011-01-01,"01","049","DeKalb County",35487,20.3
"763",2011-01-01,"01","051","Elmore County",54866,13.8
"764",2011-01-01,"01","053","Escambia County",32838,25.5
"765",2011-01-01,"01","055","Etowah County",34927,21
"766",2011-01-01,"01","057","Fayette County",32648,22.5
"767",2011-01-01,"01","059","Franklin County",33705,19.9
"768",2011-01-01,"01","061","Geneva County",33835,24.4
"769",2011-01-01,"01","063","Greene County",24738,35.1
"770",2011-01-01,"01","065","Hale County",31044,28.5
"771",2011-01-01,"01","067","Henry County",39788,18.7
"772",2011-01-01,"01","069","Houston County",40428,17.5
"773",2011-01-01,"01","071","Jackson County",36746,17.9
"774",2011-01-01,"01","073","Jefferson County",42053,18.7
"775",2011-01-01,"01","075","Lamar County",34731,22.1
"776",2011-01-01,"01","077","Lauderdale County",40195,16.4
"777",2011-01-01,"01","079","Lawrence County",38132,18
"778",2011-01-01,"01","081","Lee County",42539,21.4
"779",2011-01-01,"01","083","Limestone County",46760,13.9
"780",2011-01-01,"01","085","Lowndes County",28043,27.1
"781",2011-01-01,"01","087","Macon County",27591,30.9
"782",2011-01-01,"01","089","Madison County",55298,13.8
"783",2011-01-01,"01","091","Marengo County",31995,24.6
"784",2011-01-01,"01","093","Marion County",30926,25.6
"785",2011-01-01,"01","095","Marshall County",38876,19.1
"786",2011-01-01,"01","097","Mobile County",41867,19.7
"787",2011-01-01,"01","099","Monroe County",31072,28.7
"788",2011-01-01,"01","101","Montgomery County",42962,23.2
"789",2011-01-01,"01","103","Morgan County",43615,16.8
"790",2011-01-01,"01","105","Perry County",22175,33
"791",2011-01-01,"01","107","Pickens County",31079,26.5
"792",2011-01-01,"01","109","Pike County",32345,25.6
"793",2011-01-01,"01","111","Randolph County",34517,22.1
"794",2011-01-01,"01","113","Russell County",32632,20.1
"795",2011-01-01,"01","115","St. Clair County",48040,17.3
"796",2011-01-01,"01","117","Shelby County",66362,8.1
"797",2011-01-01,"01","119","Sumter County",23531,39.1
"798",2011-01-01,"01","121","Talladega County",33856,26.2
"799",2011-01-01,"01","123","Tallapoosa County",37686,18.8
"800",2011-01-01,"01","125","Tuscaloosa County",42086,20.2
"801",2011-01-01,"01","127","Walker County",35423,22.1
"802",2011-01-01,"01","129","Washington County",39203,18.9
"803",2011-01-01,"01","131","Wilcox County",20990,39.9
"804",2011-01-01,"01","133","Winston County",31018,19.8
"805",2012-01-01,"01","001","Autauga County",51441,12.7
"806",2012-01-01,"01","003","Baldwin County",48867,13.9
"807",2012-01-01,"01","005","Barbour County",30287,29
"808",2012-01-01,"01","007","Bibb County",37392,21.5
"809",2012-01-01,"01","009","Blount County",44225,16.2
"810",2012-01-01,"01","011","Bullock County",25854,32.3
"811",2012-01-01,"01","013","Butler County",30605,26.3
