"","state","county","time","EmpS","EarnS"
"3918","01","109",2008-07-01,12710,2768
"3919","01","109",2008-10-01,13118,2932
"3920","01","109",2009-01-01,12465,2659
"3921","01","109",2009-04-01,12644,2790
"3922","01","109",2009-07-01,12241,2798
"3923","01","109",2009-10-01,12718,3148
"3924","01","109",2010-01-01,12632,2806
"3925","01","109",2010-04-01,12557,3008
"3926","01","109",2010-07-01,12242,3003
"3927","01","109",2010-10-01,12670,3211
"3928","01","109",2011-01-01,12452,2941
"3929","01","109",2011-04-01,12156,3017
"3930","01","109",2011-07-01,11692,3128
"3931","01","109",2011-10-01,12375,3189
"3932","01","109",2012-01-01,11617,3071
"3933","01","109",2012-04-01,12188,3135
"3934","01","109",2012-07-01,11810,3072
"3935","01","109",2012-10-01,12263,3260
"3936","01","109",2013-01-01,11574,3138
"3937","01","109",2013-04-01,11897,3197
"3938","01","109",2013-07-01,11711,3135
"3939","01","109",2013-10-01,12353,3283
"3940","01","109",2014-01-01,12091,3143
"3941","01","109",2014-04-01,11884,3289
"3942","01","109",2014-07-01,11714,3378
"3943","01","109",2014-10-01,12332,3475
"3944","01","109",2015-01-01,12143,3257
"3945","01","109",2015-04-01,12118,3345
"3946","01","109",2015-07-01,11972,3387
"3947","01","109",2015-10-01,12440,3702
"3948","01","109",2016-01-01,12615,3198
"3949","01","109",2016-04-01,12512,3438
"3950","01","109",2016-07-01,12301,3444
"3951","01","109",2016-10-01,12761,3474
"3952","01","109",2017-01-01,12732,3316
"3953","01","109",2017-04-01,12417,3442
"3954","01","109",2017-07-01,12314,3402
"3955","01","109",2017-10-01,12730,3499
"3956","01","109",2018-01-01,12622,3378
"3957","01","109",2018-04-01,12373,3446
"3958","01","109",2018-07-01,12143,3364
"3959","01","109",2018-10-01,12652,3529
"3960","01","109",2019-01-01,12552,3401
"3961","01","111",2001-04-01,5694,1799
"3962","01","111",2001-07-01,5502,1888
"3963","01","111",2001-10-01,5760,1830
"3964","01","111",2002-01-01,4489,2128
"3965","01","111",2002-04-01,4496,2077
"3966","01","111",2002-07-01,4431,2137
"3967","01","111",2002-10-01,4644,2058
"3968","01","111",2003-01-01,4452,2142
"3969","01","111",2003-04-01,4178,2142
"3970","01","111",2003-07-01,3985,2260
"3971","01","111",2003-10-01,4237,2223
"3972","01","111",2004-01-01,5122,2228
"3973","01","111",2004-04-01,4826,2245
"3974","01","111",2004-07-01,4634,2214
"3975","01","111",2004-10-01,4930,2344
"3976","01","111",2005-01-01,4981,2207
"3977","01","111",2005-04-01,4500,2315
"3978","01","111",2005-07-01,4006,2343
"3979","01","111",2005-10-01,4350,2464
"3980","01","111",2006-01-01,4895,2412
"3981","01","111",2006-04-01,4826,2453
"3982","01","111",2006-07-01,4501,2199
"3983","01","111",2006-10-01,4664,2405
"3984","01","111",2007-01-01,4844,2391
"3985","01","111",2007-04-01,4644,2456
"3986","01","111",2007-07-01,4326,2342
"3987","01","111",2007-10-01,4659,2548
"3988","01","111",2008-01-01,4942,2442
"3989","01","111",2008-04-01,4737,2516
"3990","01","111",2008-07-01,4499,2296
"3991","01","111",2008-10-01,4685,2444
"3992","01","111",2009-01-01,4479,2157
"3993","01","111",2009-04-01,4246,2449
"3994","01","111",2009-07-01,3916,2345
"3995","01","111",2009-10-01,3988,2569
"3996","01","111",2010-01-01,4074,2419
"3997","01","111",2010-04-01,3998,2596
"3998","01","111",2010-07-01,3911,2592
"3999","01","111",2010-10-01,4050,2617
"4000","01","111",2011-01-01,3899,2543
"4001","01","111",2011-04-01,3921,2572
"4002","01","111",2011-07-01,3803,2661
"4003","01","111",2011-10-01,3985,2632
"4004","01","111",2012-01-01,3965,2653
"4005","01","111",2012-04-01,3887,2610
"4006","01","111",2012-07-01,3783,2606
"4007","01","111",2012-10-01,3900,2680
"4008","01","111",2013-01-01,4022,2666
"4009","01","111",2013-04-01,3986,2646
"4010","01","111",2013-07-01,3912,2701
"4011","01","111",2013-10-01,4147,2713
"4012","01","111",2014-01-01,4164,2676
"4013","01","111",2014-04-01,4130,2696
"4014","01","111",2014-07-01,4020,2727
"4015","01","111",2014-10-01,4239,2792
"4016","01","111",2015-01-01,4345,2657
"4017","01","111",2015-04-01,4312,2671
"4018","01","111",2015-07-01,4147,2790
"4019","01","111",2015-10-01,4137,2959
"4020","01","111",2016-01-01,4072,2773
"4021","01","111",2016-04-01,4320,2834
"4022","01","111",2016-07-01,4164,2858
"4023","01","111",2016-10-01,4396,2928
"4024","01","111",2017-01-01,4320,2863
"4025","01","111",2017-04-01,4246,2927
"4026","01","111",2017-07-01,4133,2878
"4027","01","111",2017-10-01,4309,2983
"4028","01","111",2018-01-01,4246,2947
"4029","01","111",2018-04-01,4202,3007
"4030","01","111",2018-07-01,4102,2935
"4031","01","111",2018-10-01,4275,3059
"4032","01","111",2019-01-01,4177,2903
"4033","01","113",2001-04-01,11630,2485
"4034","01","113",2001-07-01,11326,2468
"4035","01","113",2001-10-01,11487,2482
"4036","01","113",2002-01-01,10814,2416
"4037","01","113",2002-04-01,10188,2446
"4038","01","113",2002-07-01,9828,2467
"4039","01","113",2002-10-01,10231,2452
"4040","01","113",2003-01-01,10123,2501
